year,             lab,       cruise_id,         vessel,     lat,      lon,date_local,month,DayI,time_start,time_end,days_elapsed,day_length,day_length_change_per_month,depth_mixlayr,Cmax_Depth,PRCP,PrecipCat,AirTempMax,AirTempMin,Sverdrup_trans,Upwelling,vert_vol_Eckman,WindGust,DomWavePd,WaveHeight,AvgWavePd,SSHD_Sat,AvgWind,   MEI,Chl_A_Sat,ChlA_Sat8,Prim_Prod,Prim_Prod8,    CDOM,    PAR,     POC,depth,depth_n,  temp,temp_CTD,   sal,sal_CTD, cond,sigma_theta, NO2,NO3_NO2, PO4,Pstar_P_N,   SiO3, O2Wink,OxygenCS,OxygenCTD,OxygenCurrent,OxygenSaturation,OxygenTemperature,O2Combined
2001,lab_Fuhrman_2014,MO_SPOT_Aug_2001,   RV_Sea_Watch,   33.55,   -118.4,2001-08-24,    8,  24,      0700,    1700,         372,  13.16149,                   -0.83080,           18,        43,   0,        0,       267,       167,           315,      147,            673,      45,    6.423,     1.085,    5.269,  0.0189,     21, 0.357,   0.2894,   0.1680, 1564.840,   797.240,1.519238,52.4952, 54.3430,    5,      5,20.000,  19.995,33.642, 33.638,4.625,   1023.747,0.02,   0.37,0.39,   0.3669,  0.775,  5.367, 219.384,    3.373,        0.451,           5.207,           16.449,   239.696
2001,lab_Fuhrman_2014,MO_SPOT_Aug_2001,   RV_Sea_Watch,   33.55,   -118.4,2001-08-24,    8,  24,      0700,    1700,         372,  13.16149,                   -0.83080,           18,        43,   0,        0,       267,       167,           315,      147,            673,      45,    6.423,     1.085,    5.269,  0.0189,     21, 0.357,   0.2894,   0.1680, 1564.840,   797.240,1.519238,52.4952, 54.3430,   43,   CMAX,12.900,  13.044,33.393, 33.384,3.932,   1025.324,0.05,   1.85,0.61,   0.4933,  3.053,  5.966, 243.088,    3.984,        0.391,           5.980,           12.402,   266.461
2001,lab_Fuhrman_2014,MO_SPOT_Aug_2001,   RV_Sea_Watch,   33.55,   -118.4,2001-08-24,    8,  24,      0700,    1700,         372,  13.16149,                   -0.83080,           18,        43,   0,        0,       267,       167,           315,      147,            673,      45,    6.423,     1.085,    5.269,  0.0189,     21, 0.357,   0.2894,   0.1680, 1564.840,   797.240,1.519238,52.4952, 54.3430,  150,    150, 9.300,   9.241,33.940, 33.917,3.640,   1026.912,0.00,  22.80,2.14,   0.7103, 25.105,  3.265, 133.028,    2.222,        0.177,           6.470,            8.600,   145.818
2001,lab_Fuhrman_2014,MO_SPOT_Aug_2001,   RV_Sea_Watch,   33.55,   -118.4,2001-08-24,    8,  24,      0700,    1700,         372,  13.16149,                   -0.83080,           18,        43,   0,        0,       267,       167,           315,      147,            673,      45,    6.423,     1.085,    5.269,  0.0189,     21, 0.357,   0.2894,   0.1680, 1564.840,   797.240,1.519238,52.4952, 54.3430,  500,    500, 6.600,   6.607,34.301, 34.302,3.452,   1029.225,0.04,  37.94,3.84,   1.4688, 69.510,  0.433,  17.642,    0.280,        0.021,           6.855,            6.850,    19.338
2001,lab_Fuhrman_2014,MO_SPOT_Sep_2001,   RV_Sea_Watch,   33.55,   -118.4,2001-09-28,    9,  28,      0700,    1700,         407,  11.98352,                   -1.01696,           nd,        36,   0,        0,       272,       206,           370,      144,            783,      54,   14.685,     1.179,    5.890,  0.0366,     24,-0.131,   0.1989,   0.1877,  950.396,   864.551,3.080582,41.8174, 65.5539,    5,      5,19.330,      nd,33.678,     nd,   nd,         nd,0.04,   0.36,0.27,   0.2475,  0.930,  5.593, 225.808,       nd,           nd,              nd,               nd,   249.789
2001,lab_Fuhrman_2014,MO_SPOT_Sep_2001,   RV_Sea_Watch,   33.55,   -118.4,2001-09-28,    9,  28,      0700,    1700,         407,  11.98352,                   -1.01696,           nd,        36,   0,        0,       272,       206,           370,      144,            783,      54,   14.685,     1.179,    5.890,  0.0366,     24,-0.131,   0.1989,   0.1877,  950.396,   864.551,3.080582,41.8174, 65.5539,   36,   CMAX,14.320,      nd,33.365,     nd,   nd,         nd,0.04,   0.54,0.37,   0.3407,  2.800,  6.015, 245.052,       nd,           nd,              nd,               nd,   268.627
2001,lab_Fuhrman_2014,MO_SPOT_Sep_2001,   RV_Sea_Watch,   33.55,   -118.4,2001-09-28,    9,  28,      0700,    1700,         407,  11.98352,                   -1.01696,           nd,        36,   0,        0,       272,       206,           370,      144,            783,      54,   14.685,     1.179,    5.890,  0.0366,     24,-0.131,   0.1989,   0.1877,  950.396,   864.551,3.080582,41.8174, 65.5539,  150,    150, 9.700,      nd,33.853,     nd,   nd,         nd,0.07,  22.09,2.62,   1.2394, 30.100,  3.397, 140.477,       nd,           nd,              nd,               nd,   151.691
2001,lab_Fuhrman_2014,MO_SPOT_Sep_2001,   RV_Sea_Watch,   33.55,   -118.4,2001-09-28,    9,  28,      0700,    1700,         407,  11.98352,                   -1.01696,           nd,        36,   0,        0,       272,       206,           370,      144,            783,      54,   14.685,     1.179,    5.890,  0.0366,     24,-0.131,   0.1989,   0.1877,  950.396,   864.551,3.080582,41.8174, 65.5539,  500,    500, 6.700,      nd,34.283,     nd,   nd,         nd,0.04,  38.24,3.74,   1.3500, 69.800,  0.650,      nd,       nd,           nd,              nd,               nd,    29.030
2001,lab_Fuhrman_2014,MO_SPOT_Oct_2001,   RV_Sea_Watch,   33.55,   -118.4,2001-10-29,   10,  29,      0700,    1700,         438,  10.94733,                   -1.00174,           22,        40,   0,        0,       172,       122,           -56,       19,           -112,      72,   11.339,     0.625,    7.853,  0.0427,     39,-0.276,   0.2120,   0.2140,  885.880,        nd,1.283168,28.1783, 81.9536,    5,      5,18.400,      nd,33.652,     nd,   nd,         nd,0.13,   0.15,0.35,   0.3406,  0.720,  5.553, 226.147,       nd,           nd,              nd,               nd,   248.003
2001,lab_Fuhrman_2014,MO_SPOT_Oct_2001,   RV_Sea_Watch,   33.55,   -118.4,2001-10-29,   10,  29,      0700,    1700,         438,  10.94733,                   -1.00174,           22,        40,   0,        0,       172,       122,           -56,       19,           -112,      72,   11.339,     0.625,    7.853,  0.0427,     39,-0.276,   0.2120,   0.2140,  885.880,        nd,1.283168,28.1783, 81.9536, 40.2,   CMAX,14.340,      nd,33.408,     nd,   nd,         nd,0.47,   2.27,0.76,   0.6181,  4.420,  5.465, 222.677,       nd,           nd,              nd,               nd,   244.072
2001,lab_Fuhrman_2014,MO_SPOT_Oct_2001,   RV_Sea_Watch,   33.55,   -118.4,2001-10-29,   10,  29,      0700,    1700,         438,  10.94733,                   -1.00174,           22,        40,   0,        0,       172,       122,           -56,       19,           -112,      72,   11.339,     0.625,    7.853,  0.0427,     39,-0.276,   0.2120,   0.2140,  885.880,        nd,1.283168,28.1783, 81.9536,  150,    150,10.110,      nd,33.907,     nd,   nd,         nd,0.08,  21.89,2.35,   0.9822, 24.140,  2.820, 114.897,       nd,           nd,              nd,               nd,   125.944
2001,lab_Fuhrman_2014,MO_SPOT_Oct_2001,   RV_Sea_Watch,   33.55,   -118.4,2001-10-29,   10,  29,      0700,    1700,         438,  10.94733,                   -1.00174,           22,        40,   0,        0,       172,       122,           -56,       19,           -112,      72,   11.339,     0.625,    7.853,  0.0427,     39,-0.276,   0.2120,   0.2140,  885.880,        nd,1.283168,28.1783, 81.9536,  500,    500, 6.580,      nd,34.293,     nd,   nd,         nd,0.13,  37.75,4.32,   1.9606, 71.990,  0.432,  17.615,       nd,           nd,              nd,               nd,    19.294
2001,lab_Fuhrman_2014,MO_SPOT_Nov_2001,   RV_Sea_Watch,   33.55,   -118.4,2001-11-19,   11,  19,      0700,    1700,         459,  10.35726,                   -0.87973,           21,        38,   0,        0,       222,       156,           153,        8,            318,      72,   13.787,     0.828,    6.554,  0.0042,     22,-0.181,   0.2637,       nd, 1215.880,        nd,      nd,22.4083,      nd,    5,      5,17.640,      nd,33.640,     nd,   nd,         nd,0.25,   0.29,0.33,   0.3119,  0.630,  4.017, 163.687,       nd,           nd,              nd,               nd,   179.403
2001,lab_Fuhrman_2014,MO_SPOT_Nov_2001,   RV_Sea_Watch,   33.55,   -118.4,2001-11-19,   11,  19,      0700,    1700,         459,  10.35726,                   -0.87973,           21,        38,   0,        0,       222,       156,           153,        8,            318,      72,   13.787,     0.828,    6.554,  0.0042,     22,-0.181,   0.2637,       nd, 1215.880,        nd,      nd,22.4083,      nd, 38.2,   CMAX,13.891,      nd,33.477,     nd,   nd,         nd,0.37,   2.27,0.66,   0.5182,  2.625,  5.622, 229.049,       nd,           nd,              nd,               nd,   251.066
2001,lab_Fuhrman_2014,MO_SPOT_Nov_2001,   RV_Sea_Watch,   33.55,   -118.4,2001-11-19,   11,  19,      0700,    1700,         459,  10.35726,                   -0.87973,           21,        38,   0,        0,       222,       156,           153,        8,            318,      72,   13.787,     0.828,    6.554,  0.0042,     22,-0.181,   0.2637,       nd, 1215.880,        nd,      nd,22.4083,      nd,  150,    150,10.095,      nd,33.961,     nd,   nd,         nd,0.20,  23.36,2.53,   1.0650, 24.290,  2.522, 102.857,       nd,           nd,              nd,               nd,   112.635
2001,lab_Fuhrman_2014,MO_SPOT_Nov_2001,   RV_Sea_Watch,   33.55,   -118.4,2001-11-19,   11,  19,      0700,    1700,         459,  10.35726,                   -0.87973,           21,        38,   0,        0,       222,       156,           153,        8,            318,      72,   13.787,     0.828,    6.554,  0.0042,     22,-0.181,   0.2637,       nd, 1215.880,        nd,      nd,22.4083,      nd,  500,    500, 6.540,      nd,34.298,     nd,   nd,         nd,0.21,  37.29,4.13,   1.7994, 71.020,  0.400,  16.297,       nd,           nd,              nd,               nd,    17.864
2001,lab_Fuhrman_2014,MO_SPOT_Dec_2001,   RV_Sea_Watch,   33.55,   -118.4,2001-12-17,   12,  17,      0700,    1700,         487,   9.93497,                   -0.47111,           46,      20.5,   0,        0,       139,        78,            36,       14,             75,      80,   11.701,     0.800,    5.949, -0.0172,     37, 0.003,   0.7687,   1.0172, 1152.510,  1201.990,2.061142,22.6325,142.5615,    5,      5,14.450,  14.451,33.573, 33.584,4.084,   1025.020,0.39,   0.66,0.48,   0.4388,  0.455,  5.880, 239.389,    4.751,        0.506,           5.801,           13.795,   262.607
2001,lab_Fuhrman_2014,MO_SPOT_Dec_2001,   RV_Sea_Watch,   33.55,   -118.4,2001-12-17,   12,  17,      0700,    1700,         487,   9.93497,                   -0.47111,           46,      20.5,   0,        0,       139,        78,            36,       14,             75,      80,   11.701,     0.800,    5.949, -0.0172,     37, 0.003,   0.7687,   1.0172, 1152.510,  1201.990,2.061142,22.6325,142.5615, 20.5,   CMAX,14.430,  14.448,33.578, 33.585,4.085,   1025.091,0.39,   0.99,0.58,   0.5181,  0.400,  5.860, 238.839,    4.710,        0.490,           5.802,           12.819,   261.702
2001,lab_Fuhrman_2014,MO_SPOT_Dec_2001,   RV_Sea_Watch,   33.55,   -118.4,2001-12-17,   12,  17,      0700,    1700,         487,   9.93497,                   -0.47111,           46,      20.5,   0,        0,       139,        78,            36,       14,             75,      80,   11.701,     0.800,    5.949, -0.0172,     37, 0.003,   0.7687,   1.0172, 1152.510,  1201.990,2.061142,22.6325,142.5615,  150,    150, 9.715,   9.963,33.974, 34.034,3.718,   1026.885,0.40,  24.64,2.54,   0.9950, 28.860,  2.392,  97.459,    1.985,        0.162,           6.362,            8.648,   106.829
2001,lab_Fuhrman_2014,MO_SPOT_Dec_2001,   RV_Sea_Watch,   33.55,   -118.4,2001-12-17,   12,  17,      0700,    1700,         487,   9.93497,                   -0.47111,           46,      20.5,   0,        0,       139,        78,            36,       14,             75,      80,   11.701,     0.800,    5.949, -0.0172,     37, 0.003,   0.7687,   1.0172, 1152.510,  1201.990,2.061142,22.6325,142.5615,  500,    500, 6.500,   6.492,34.288, 34.308,3.442,   1029.238,0.35,  37.26,3.90,   1.5713, 73.360,  0.435,  17.723,    0.355,        0.026,           6.873,            7.396,    19.428
2002,lab_Fuhrman_2014,MO_SPOT_Jan_2002,   RV_Sea_Watch,   33.55,   -118.4,2002-01-14,    1,  14,      0700,    1700,         515,  10.13455,                    0.18868,           34,      25.6,   0,        0,       183,        89,           139,       21,            290,      45,   13.419,     1.239,    6.745, -0.0114,     19, -0.05,   0.3315,   0.3520,  927.611,  1046.200,4.368977,22.4008, 90.4779,    5,      5,14.760,  15.165,33.563, 33.623,4.156,   1024.901,0.32,   0.46,0.45,   0.4213,  0.545,  6.122, 249.473,    5.275,        0.570,           5.717,           13.300,   273.415
2002,lab_Fuhrman_2014,MO_SPOT_Jan_2002,   RV_Sea_Watch,   33.55,   -118.4,2002-01-14,    1,  14,      0700,    1700,         515,  10.13455,                    0.18868,           34,      25.6,   0,        0,       183,        89,           139,       21,            290,      45,   13.419,     1.239,    6.745, -0.0114,     19, -0.05,   0.3315,   0.3520,  927.611,  1046.200,4.368977,22.4008, 90.4779, 25.6,   CMAX,14.012,  14.320,33.534, 33.569,4.071,   1025.129,0.62,   2.02,0.57,   0.4483,  1.032,  5.659, 207.662,    5.153,        0.528,           5.818,           12.092,   252.742
2002,lab_Fuhrman_2014,MO_SPOT_Jan_2002,   RV_Sea_Watch,   33.55,   -118.4,2002-01-14,    1,  14,      0700,    1700,         515,  10.13455,                    0.18868,           34,      25.6,   0,        0,       183,        89,           139,       21,            290,      45,   13.419,     1.239,    6.745, -0.0114,     19, -0.05,   0.3315,   0.3520,  927.611,  1046.200,4.368977,22.4008, 90.4779,  150,    150, 9.975,   9.756,33.876, 33.964,3.692,   1026.868,0.34,  21.45,2.18,   0.8344, 22.450,  3.080, 125.735,    2.694,        0.220,           6.394,            9.172,   137.556
2002,lab_Fuhrman_2014,MO_SPOT_Jan_2002,   RV_Sea_Watch,   33.55,   -118.4,2002-01-14,    1,  14,      0700,    1700,         515,  10.13455,                    0.18868,           34,      25.6,   0,        0,       183,        89,           139,       21,            290,      45,   13.419,     1.239,    6.745, -0.0114,     19, -0.05,   0.3315,   0.3520,  927.611,  1046.200,4.368977,22.4008, 90.4779,  500,    500, 6.450,      nd,34.282,     nd,   nd,         nd,0.33,  37.43,3.90,   1.5606, 72.100,  0.460,  19.353,       nd,           nd,              nd,               nd,    20.544
2002,lab_Fuhrman_2014,MO_SPOT_Feb_2002,   RV_Sea_Watch,   33.55,   -118.4,2002-02-20,    2,  20,      0700,    1700,         552,  11.13037,                    0.85501,           40,        43,   0,        0,       172,        89,           170,       23,            358,      58,    7.621,     1.051,    5.416, -0.0231,     26,-0.206,   0.6907,   0.4173,  930.658,  1032.530,4.054341,36.2315, 79.4240,    5,      5,14.525,      nd,33.622,     nd,   nd,         nd,0.26,   0.54,0.43,   0.3963,  0.335,  5.968, 242.017,       nd,           nd,              nd,               nd,   266.537
2002,lab_Fuhrman_2014,MO_SPOT_Feb_2002,   RV_Sea_Watch,   33.55,   -118.4,2002-02-20,    2,  20,      0700,    1700,         552,  11.13037,                    0.85501,           40,        43,   0,        0,       172,        89,           170,       23,            358,      58,    7.621,     1.051,    5.416, -0.0231,     26,-0.206,   0.6907,   0.4173,  930.658,  1032.530,4.054341,36.2315, 79.4240, 43.2,   CMAX,13.172,      nd,33.546,     nd,   nd,         nd,0.40,   4.10,0.76,   0.5049,  2.826,  5.449, 221.597,       nd,           nd,              nd,               nd,   243.362
2002,lab_Fuhrman_2014,MO_SPOT_Feb_2002,   RV_Sea_Watch,   33.55,   -118.4,2002-02-20,    2,  20,      0700,    1700,         552,  11.13037,                    0.85501,           40,        43,   0,        0,       172,        89,           170,       23,            358,      58,    7.621,     1.051,    5.416, -0.0231,     26,-0.206,   0.6907,   0.4173,  930.658,  1032.530,4.054341,36.2315, 79.4240,  150,    150,10.000,      nd,33.971,     nd,   nd,         nd,0.23,  22.31,2.54,   1.1406, 25.300,  2.591, 105.465,       nd,           nd,              nd,               nd,   115.694
